# embryo config info: 
# lWidth 32
# lHeight 32
# lNbStates 1
# lNbChemicals 2
# lDiffuseChemicals 1
# lPathTargetPic name swissflagBW|
# lPath ./
# lbDifferentStatesInitialization 0
# oGuiOuput 0
# 1-th pic to read: swissflagBW
# nb steps max: 1024====0.0686275
%% color optimization 
839	0.0955931
840	0.0954119
841	0.0956544
842	0.0954434
843	0.0955709
844	0.095429
845	0.0955683
846	0.0958605
847	0.0955628
848	0.0956562
849	0.0951711
850	0.095516
851	0.0954138
852	0.0955154
853	0.0955705
854	0.0954465
855	0.0957849
856	0.095786
857	0.0956802
858	0.0951889
859	0.0956179
860	0.095731
861	0.0951433
862	0.0957266
863	0.0952418
864	0.0957174
865	0.0961248
866	0.0952782
867	0.0953442
868	0.0957473
869	0.094983
870	0.0952332
871	0.0949765
872	0.0952522
873	0.0948247
874	0.0954827
875	0.0951683
876	0.0952444
877	0.0946917
878	0.0951827
879	0.0946519
880	0.0951176
881	0.0952707
882	0.0951905
883	0.0953949
884	0.0951973
885	0.0953054
886	0.0946905
887	0.0952306
888	0.0950018
889	0.0950538
890	0.0948979
891	0.0952712
892	0.0952022
893	0.0949522
894	0.0951056
895	0.0953931
896	0.0950187
897	0.0952832
898	0.0952536
899	0.0953705
900	0.0948322
901	0.0948745
902	0.0946199
903	0.0947741
904	0.0950022
905	0.0951726
906	0.0951444
907	0.0949347
908	0.0954629
909	0.0954452
910	0.0951061
911	0.0950003
912	0.0948913
913	0.0951446
914	0.0949525
915	0.0952221
916	0.0949256
917	0.0952017
918	0.0950769
919	0.0947381
920	0.094771
921	0.0947605
922	0.0947229
923	0.0950929
924	0.0949157
925	0.0949715
926	0.0948042
927	0.0947583
928	0.094602
929	0.0948026
930	0.0945232
931	0.0946379
932	0.0945723
933	0.094458
934	0.0949168
935	0.094821
936	0.0944136
937	0.0944322
938	0.0948731
939	0.0945037
940	0.0943488
941	0.0946735
942	0.0945846
943	0.0946051
944	0.0943959
945	0.0943863
946	0.0944182
947	0.0946486
948	0.0947226
949	0.094464
950	0.0943944
951	0.0945026
952	0.0943628
953	0.0945074
954	0.0944122
955	0.0943309
956	0.0943325
957	0.094376
958	0.0945414
959	0.094318
960	0.0940773
961	0.0942388
962	0.0941218
963	0.0941366
964	0.0942106
965	0.0943297
966	0.0941362
967	0.0942529
968	0.0943822
969	0.0940243
970	0.0942964
971	0.0939747
972	0.0945041
973	0.0942085
974	0.0943032
975	0.0942041
976	0.0942428
977	0.0942276
978	0.0942456
979	0.0942153
980	0.0940709
981	0.0943097
982	0.0940359
983	0.0941109
984	0.094498
985	0.0941908
986	0.0941345
987	0.0939563
988	0.0943198
989	0.0943158
990	0.0943846
991	0.0940982
992	0.0942629
993	0.0939903
994	0.0942408
995	0.093951
996	0.0943191
997	0.0939731
998	0.0939844
999	0.0942582
1000	0.0939206
